Activity Totals Data Participant ID,Activity Totals Data Entry Date,Activity Totals Data Stddev La,Activity Totals Data Total La,Activity Totals Data Avg Actual LA,Activity Totals Data Avg Normalized La,Activity Totals Data Average Actual LA,Activity Totals Data Average Actual RA,Activity Totals Data Count,Activity Totals Data La Avg Normalized,Activity Totals Data Total La
378,2018-12-09,49.69552139436548,18498.55,122.5069536423841,306.0032591139073,122.506954,93.172171,1,306.003259,18498.55
378,2016-11-11,41.9825351296429,17098.139999999996,113.23271523178808,282.8376583454305,113.232715,78.892466,1,282.837658,17098.14
378,2017-09-04,47.56023106047096,20011.699999999997,132.52781456953645,331.0338064556292,132.527815,107.125743,1,331.033806,20011.7
378,2015-09-18,29.168195298346323,12870.23,85.23331125827815,212.89951512662253,85.233311,83.246084,1,212.899515,12870.23
378,2018-10-21,45.902201063963766,20150.439999999995,133.44662251655632,333.32884537324514,133.446623,103.611,1,333.328845,20150.44
378,2018-06-04,48.86573424987339,20252.84,134.12476821192053,335.02274752953645,134.124768,104.672819,1,335.022748,20252.84
378,2018-01-21,101.30403904948955,24913.690000000002,163.90585526315795,409.4112571339475,163.905855,107.902614,1,409.411257,24913.69
378,2017-05-15,45.90242399077065,19268.09000000001,126.76374999999999,316.636072355,126.76375,87.299392,1,316.636072,19268.09
378,2018-03-02,61.40301711382849,22914.540000000005,149.76823529411766,374.09768792000006,149.768235,95.571733,1,374.097688,22914.54
378,2019-01-14,46.55342179018592,19170.44,125.29699346405229,312.97234334222225,125.296993,105.708933,1,312.972343,19170.44
378,2018-09-10,52.094503514996944,19594.179999999997,128.06653594771242,319.8902284177778,128.066536,91.740719,1,319.890228,19594.18
378,2017-06-17,55.21676378695672,18222.44,119.10091503267975,297.4955060088889,119.100915,92.940952,1,297.495506,18222.44
378,2019-02-19,46.23208405715267,16116.499999999998,105.33660130718954,263.11439755555557,105.336601,83.557372,1,263.114398,16116.5
378,2021-01-24,40.0117864835534,15755.949999999997,102.31136363636364,255.5578257909091,102.311364,91.976184,1,255.557826,15755.95
378,2015-12-08,30.536884607799514,15005.01,96.80651612903226,241.80757547380648,96.806516,96.769536,1,241.807575,15005.01
378,2018-08-06,45.10615925456243,16350.54,105.48735483870966,263.4909563597419,105.487355,83.690974,1,263.490956,16350.54
378,2019-03-23,38.117131863174784,13724.75,88.54677419354839,221.17602863870968,88.546774,59.288903,1,221.176029,13724.75
378,2019-05-12,52.066399044988636,19260.680000000004,123.46589743589746,308.39855111487185,123.465897,84.353141,1,308.398551,19260.68
378,2020-02-27,49.36315684828232,17546.480000000007,112.4774358974359,280.9510883917949,112.477436,99.742229,1,280.951088,17546.48
378,2019-08-26,46.60483220290442,16917.79,108.4473717948718,270.8846169535898,108.447372,69.515063,1,270.884617,16917.79
378,2019-07-22,45.5375900595915,17450.379999999994,111.14891719745222,277.6326559281529,111.148917,85.172866,1,277.632656,17450.38
378,2015-10-25,26.150061556767323,10657.899999999998,67.45506329113924,168.49222511139243,67.455063,68.248874,1,168.492225,10657.9
378,2019-12-09,48.96373254774246,18975.42,120.09759493670884,299.9850569270886,120.097595,84.819677,1,299.985057,18975.42
378,2019-06-16,41.36427833549619,14313.850000000004,90.59398734177218,226.2896477177216,90.593987,67.005769,1,226.289648,14313.85
378,2020-01-14,40.448401378283116,14343.97,90.78462025316456,226.7658189916456,90.78462,92.391226,1,226.765819,14343.97
378,2022-04-19,47.234363524974576,15926.749999999998,100.80221518987341,251.78820839873418,100.802215,88.053333,1,251.788208,15926.75
378,2020-07-13,53.662181314439145,18481.87,115.5116875,288.53017555175,115.511688,95.568625,1,288.530176,18481.87
378,2023-03-15,43.64557376320647,15640.599999999997,97.75375,244.17361791500002,97.75375,81.728512,1,244.173618,15640.6
378,2021-06-07,54.910864617023925,19743.29,122.62913043478261,306.3084376817392,122.62913,114.692242,1,306.308438,19743.29
378,2019-09-29,49.90004448958048,14864.67,91.7572222222222,229.1952269844444,91.757222,81.778854,1,229.195227,14864.67
378,2022-02-12,47.180586187351814,15778.84,97.40024691358026,243.29062235160498,97.400247,81.404845,1,243.290622,15778.84
378,2022-08-01,40.268541212229856,13143.43,80.63453987730061,201.4125016252761,80.63454,74.128303,1,201.412502,13143.43
378,2022-08-28,50.38219290433456,17321.100000000006,106.26441717791408,265.43193686134964,106.264417,91.635212,1,265.431937,17321.1
378,2022-01-01,47.21488135900648,16280.27,99.87895705521473,249.48205360662578,99.878957,88.182988,1,249.482054,16280.27
378,2021-09-18,65.65714360172885,18855.99,115.68092024539875,288.9528925494478,115.68092,98.197273,1,288.952893,18855.99
378,2023-05-26,37.41565081488683,12556.119999999997,76.56170731707316,191.2392012517073,76.561707,63.330179,1,191.239201,12556.12
378,2021-05-07,62.34778385779965,19079.329999999998,116.33737804878047,290.59262173487804,116.337378,107.178862,1,290.592622,19079.33
378,2021-10-22,63.20169324196192,18672.149999999994,113.8545731707317,284.39096246707317,113.854573,83.682727,1,284.390962,18672.15
378,2023-11-09,68.14884221670032,21272.07,128.92163636363634,322.0261358610909,128.921636,83.326025,1,322.026136,21272.07
378,2023-06-29,58.87045852616202,16902.739999999998,102.44084848484847,255.88125874278788,102.440848,116.564348,1,255.881259,16902.74
378,2022-06-30,56.19299410865902,19367.940000000002,117.38145454545455,293.2005619476364,117.381455,83.640183,1,293.200562,19367.94
378,2022-03-19,49.31846166087409,15212.110000000002,91.63921686746987,228.90046801710844,91.639217,82.056316,1,228.900468,15212.11
378,2022-10-12,50.873840297607835,16745.790000000005,100.87825301204819,251.97813901662653,100.878253,92.004606,1,251.978139,16745.79
378,2023-01-11,45.89295266628303,13473.18,80.67772455089822,201.52037020311383,80.677725,70.144479,1,201.52037,13473.18
378,2021-07-15,55.06181459707315,17603.260000000002,105.40874251497003,263.2945950385628,105.408743,84.309565,1,263.294595,17603.26
378,2020-11-10,51.465202282002366,16149.26,96.70215568862274,241.5468993738922,96.702156,84.757485,1,241.546899,16149.26
378,2023-10-07,64.88801525954375,19880.920000000002,118.33880952380954,295.59188533619056,118.33881,90.928795,1,295.591885,19880.92
378,2023-04-19,46.383140253610925,14439.059999999992,85.94678571428571,214.6816630157143,85.946786,78.395767,1,214.681663,14439.06
378,2023-07-28,57.93684434367178,18074.390000000003,107.58565476190475,268.7321822330952,107.585655,93.579699,1,268.732182,18074.39
378,2022-11-19,51.48202965318958,17101.86,101.19443786982248,252.76791946650889,101.194438,83.098963,1,252.767919,17101.86
378,2020-10-01,82.45457600383955,20103.940000000002,118.95822485207101,297.13908819739646,118.958225,91.204176,1,297.139088,20103.94
378,2023-09-05,68.20893256757765,20654.33,121.49605882352941,303.478201556,121.496059,90.592531,1,303.478202,20654.33
378,2020-08-23,46.16145673112038,14719.610000000004,85.57912790697672,213.76331116767437,85.579128,75.119018,1,213.763311,14719.61
378,2021-08-18,55.43437155337114,17772.960000000003,103.33116279069769,258.1051249897675,103.331163,103.852156,1,258.105125,17772.96
378,2021-03-24,62.87975865088873,19811.22,115.18151162790696,287.70544773069764,115.181512,78.244286,1,287.705448,19811.22
378,2023-02-14,59.59118022083182,17554.89,100.31365714285714,250.56786661234287,100.313657,87.146023,1,250.567867,17554.89
378,2020-12-23,55.94751896852149,16039.149999999998,87.16929347826087,217.73529669891306,87.169293,74.065852,1,217.735297,16039.15
376,2016-05-14,55.0894832351926,10713.039999999995,223.18833333333333,557.4896392866667,223.188333,201.368776,1,557.489639,10713.04
376,2016-02-05,77.33824303192635,14093.56,281.8712,704.0702856928,281.8712,336.754615,1,704.070286,14093.56
376,2016-03-06,70.1752735205214,38687.44,263.17986394557823,657.382244077279,263.179864,276.202138,1,657.382244,38687.44
376,2015-08-14,78.21161646018878,43015.35,284.86986754966887,711.5604894397351,284.869868,190.400201,1,711.560489,43015.35
376,2015-09-15,90.70223278410461,47259.52999999999,306.88006493506504,766.5385289176627,306.880065,249.851667,1,766.538529,47259.53
376,2015-10-19,86.62528639481933,44287.38000000001,287.5803896103897,718.3309507059744,287.58039,230.043831,1,718.330951,44287.38
376,2015-11-20,111.02147236279929,55347.82999999998,354.79378205128194,886.2195197341024,354.793782,282.609936,1,886.21952,55347.83
375,2015-12-05,76.34228435765755,27096.350000000002,265.65049019607847,663.5534830333335,265.65049,194.963039,1,663.553483,27096.35
375,2015-10-25,88.35151712440424,24412.55,237.01504854368932,592.0266169145632,237.015049,184.396337,1,592.026617,24412.55
375,2015-08-13,96.96573186749819,33815.9,225.4393333333334,563.1122861306668,225.439333,167.286887,1,563.112286,33815.9
375,2015-09-16,87.56400974318605,38648.09,252.60189542483658,630.9601288755556,252.601895,223.796159,1,630.960129,38648.09
372,2020-12-08,,,,,0,85.923652,1,0,0
372,2016-01-03,76.18200947080668,27624.11,290.78010526315785,726.3233412509474,290.780105,323.960737,1,726.323341,27624.11
372,2017-12-15,34.92440801352522,7498.530000000001,78.93189473684208,197.15955967705258,78.931895,176.794842,1,197.15956,7498.53
372,2018-12-14,32.97424164772055,7824.880000000002,80.66886597938142,201.49824287340203,80.668866,158.195204,1,201.498243,7824.88
372,2015-07-19,79.63375584803626,23749.679999999997,237.4968,593.2299568992,237.4968,219.787,1,593.229957,23749.68
372,2022-10-07,17.35514035285381,3791.6,35.435514018691585,88.51238607850468,35.435514,46.532941,1,88.512386,3791.6
372,2017-08-18,35.95181875496726,16618.97,115.40951388888887,288.2749618102777,115.409514,218.986224,1,288.274962,16618.97
372,2016-09-10,46.46740719676576,25754.570000000003,177.61772413793102,443.6613665315862,177.617724,210.877877,1,443.661367,25754.57
372,2017-03-04,39.82764150372254,20941.69,144.42544827586207,360.75223942317245,144.425448,220.995986,1,360.752239,20941.69
372,2016-03-25,61.97629445866852,36722.65000000001,251.525,628.2702121000001,251.525,253.746069,1,628.270212,36722.65
372,2018-05-12,41.044805995420425,19501.350000000002,133.5708904109589,333.63924718767123,133.57089,220.210915,1,333.639247,19501.35
372,2022-04-28,22.84408522317132,5478.32,37.52273972602741,93.72595028821922,37.52274,120.04637,1,93.72595,5478.32
372,2018-08-16,49.13026141458126,16931.690000000002,115.9704794520548,289.6761662764384,115.970479,198.445033,1,289.676166,16931.69
372,2016-10-17,48.40026751512988,23343.750000000004,159.88869863013701,399.377026541096,159.888699,201.652517,1,399.377027,23343.75
372,2017-01-08,48.20833429800188,19703.030000000002,134.03421768707486,334.79656644435386,134.034218,192.967329,1,334.796566,19703.03
372,2018-04-01,40.19027346643085,17083.63,116.2151700680272,290.28736526340134,116.21517,174.440467,1,290.287365,17083.63
372,2017-05-23,41.84011930970711,20529.59,139.65707482993196,348.8415864214966,139.657075,225.645833,1,348.841586,20529.59
372,2017-06-29,30.82584287293315,15319.970000000001,104.21748299319731,260.31901458965996,104.217483,195.398828,1,260.319015,15319.97
372,2016-07-11,69.09875348770021,28484.92,192.46567567567567,480.7492331924324,192.465676,252.424789,1,480.749233,28484.92
372,2016-06-11,58.74327000825796,29190.1,197.23040540540538,492.65078475945944,197.230405,255.566207,1,492.650785,29190.1
372,2016-02-20,71.32782754758242,36783.49,248.53709459459463,620.8068905105407,248.537095,271.394437,1,620.806891,36783.49
372,2019-07-09,42.89617694999155,14620.030000000002,98.78398648648648,246.74698794135136,98.783986,153.237351,1,246.746988,14620.03
372,2016-11-25,48.981933052164756,19716.460000000006,133.21932432432433,332.7610899475676,133.219324,212.926389,1,332.76109,19716.46
372,2017-04-11,60.900516961665254,11243.520000000004,75.45986577181208,188.48697295892617,75.459866,201.290338,1,188.486973,11243.52
372,2021-12-03,23.645903837133957,6298.919999999999,42.27463087248323,105.595433077047,42.274631,90.214099,1,105.595433,6298.92
372,2019-02-19,34.86545275918424,13650.109999999999,91.00073333333332,227.30563575226662,91.000733,0,1,227.305636,13650.11
372,2019-12-07,37.0934090382114,14785.180000000004,98.56786666666665,246.2071543461333,98.567867,126.02255,1,246.207154,14785.18
372,2019-05-06,42.72758260644672,15105.870000000003,100.03887417218542,249.8815016177483,100.038874,127.233533,1,249.881502,15105.87
372,2015-08-09,61.32914937732774,37779.55,250.19569536423842,624.9498164913908,250.195695,258.042153,1,624.949816,37779.55
372,2019-08-28,39.8940739002929,13826.18,91.56410596026491,228.71285268821197,91.564106,136.489211,1,228.712853,13826.18
372,2015-11-26,77.25049426539121,44672.31000000001,295.84311258278143,738.9699437062252,295.843113,348.624755,1,738.969944,44672.31
372,2018-10-08,36.745842233319955,16701.559999999998,109.87868421052629,274.45981208315783,109.878684,170.66543,1,274.459812,16701.56
372,2015-10-17,86.22890342806414,45370.07999999999,298.4873684210527,745.574882286316,298.487368,277.244286,1,745.574882,45370.08
372,2019-10-18,38.44722504457821,12044.559999999998,79.24052631578948,197.93047321473688,79.240526,114.767248,1,197.930473,12044.56
372,2020-01-18,35.099782690113216,13978.97,90.18690322580645,225.27281510116129,90.186903,107.956688,1,225.272815,13978.97
372,2020-10-29,31.06274724935669,8469.14,53.60215189873419,133.8898135073418,53.602152,92.832326,1,133.889814,8469.14
372,2021-10-22,40.57963726026833,9253.250000000002,58.56487341772153,146.28591767721522,58.564873,84.397818,1,146.285918,9253.25
372,2023-02-22,31.58332939405545,9149.11,57.54157232704403,143.72987118767298,57.541572,54.057152,1,143.729871,9149.11
372,2022-11-30,32.887819981578645,9126.89,57.0430625,142.48467140725,57.043062,57.172485,1,142.484671,9126.89
372,2020-07-26,30.322508591900842,9078.31,56.38701863354038,140.84597617167705,56.387019,89.199941,1,140.845976,9078.31
372,2021-05-08,18.951189825948447,4989.260000000002,30.60895705521472,76.45639972662576,30.608957,71.896386,1,76.4564,4989.26
372,2022-08-06,20.56769261078857,6191.6100000000015,37.75371951219512,94.30290176121952,37.75372,67.847455,1,94.302902,6191.61
372,2022-01-30,26.458891575233167,8989.269999999999,54.81262195121951,136.91337886512196,54.812622,89.818571,1,136.913379,8989.27
372,2020-02-19,39.54233288655166,12236.009999999998,74.15763636363637,185.23420704509093,74.157636,104.357798,1,185.234207,12236.01
372,2022-03-12,20.39200112637143,5174.32,31.17060240963856,77.85930220530122,31.170602,88.934545,1,77.859302,5174.32
372,2022-06-21,18.47450353838575,4157.700000000001,24.896407185628743,62.18734131017965,24.896407,90.487421,1,62.187341,4157.7
372,2023-01-07,30.745635016074456,9847.589999999998,58.967604790419166,147.2918778201198,58.967605,44.532515,1,147.291878,9847.59
372,2021-03-23,33.688287989217706,11234.82,67.27437125748504,168.04088459928147,67.274371,93.341138,1,168.040885,11234.82
372,2020-09-15,31.745008941709465,9264.93,54.82207100591716,136.93698112970415,54.822071,91.850488,1,136.936981,9264.93
372,2023-08-29,17.276806170857135,4116.7,24.215882352941176,60.48749644,24.215882,46.270732,1,60.487496,4116.7
367,2018-10-14,,,,,0,0,1,0,0
367,2018-04-16,133.7650993828284,23036.22,460.7244000000001,1150.8176781936004,460.7244,590.358,1,1150.817678,23036.22
367,2019-06-14,194.35395745338025,29090.729999999996,559.4371153846153,1397.386642040769,559.437115,528.130962,1,1397.386642,29090.73
367,2022-07-15,191.5659170361445,23513.43,427.51690909090905,1067.8705462712728,427.516909,492.640702,1,1067.870546,23513.43
367,2021-08-22,268.97008439073045,30960.46,533.8010344827585,1333.3517111765516,533.801034,579.281017,1,1333.351711,30960.46
367,2017-09-29,139.93767952991087,50243.859999999986,507.5137373737373,1267.6901438165655,507.513737,634.566869,1,1267.690144,50243.86
367,2018-11-16,159.83231004291235,50289.04999999999,493.02990196078423,1231.511782433333,493.029902,608.563663,1,1231.511782,50289.05
367,2018-09-16,193.72619595550069,53957.600000000006,509.0339622641509,1271.4874284377358,509.033962,588.661111,1,1271.487428,53957.6
367,2021-07-24,228.85080621457604,57053.4,513.9945945945946,1283.8783141405406,513.994595,542.512895,1,1283.878314,57053.4
367,2022-12-11,235.51065940603922,55821.74000000001,489.6643859649123,1223.1052484961406,489.664386,551.557257,1,1223.105248,55821.74
367,2021-11-21,246.7990752277,59775.07,524.3427192982456,1309.726315342807,524.342719,501.860345,1,1309.726315,59775.07
367,2023-03-19,250.41787021177925,58440.93,508.18199999999973,1269.3593596079995,508.182,587.016696,1,1269.35936,58440.93
367,2021-06-23,267.14681847823067,61251.950000000004,519.0843220338984,1296.591659286441,519.084322,530.335,1,1296.591659,61251.95
367,2016-03-27,251.43598927030092,47603.45999999999,332.8913286713286,831.5106079737062,332.891329,550.505139,1,831.510608,47603.46
367,2022-06-13,137.00323311305635,93018.85999999999,645.9643055555556,1613.5180648461114,645.964306,671.460986,1,1613.518065,93018.86
367,2016-05-28,144.14283517813035,81387.34999999999,561.2920689655173,1402.0200267131036,561.292069,529.862162,1,1402.020027,81387.35
367,2016-04-25,151.79750651703665,81731.62,559.8056164383561,1398.3071001868493,559.805616,390.769315,1,1398.3071,81731.62
367,2016-02-26,137.67827851397803,70991.49,486.2430821917809,1214.559365394247,486.243082,574.909301,1,1214.559365,70991.49
367,2016-01-25,149.17936012135695,71958.26999999999,489.5120408163266,1222.7247140808165,489.512041,571.700347,1,1222.724714,71958.27
367,2016-09-25,140.62702002420804,78901.35000000002,536.7438775510204,1340.7024740775512,536.743878,547.15381,1,1340.702474,78901.35
367,2016-10-24,153.75502808883627,78496.77000000002,530.383581081081,1324.8154457018918,530.383581,554.291757,1,1324.815446,78496.77
367,2017-12-02,148.9885373185223,75028.36999999998,503.5461073825503,1257.779623048859,503.546107,575.777785,1,1257.779623,75028.37
367,2016-06-26,173.8515734437126,86970.79000000002,579.8052666666666,1448.2631065117334,579.805267,391.258194,1,1448.263107,86970.79
367,2017-01-30,156.6730143034694,79484.84000000001,529.8989333333334,1323.604871233067,529.898933,557.495101,1,1323.604871,79484.84
367,2017-02-26,148.70024892073064,74681.06999999998,497.8738,1243.6110840872002,497.8738,528.859595,1,1243.611084,74681.07
367,2016-11-25,159.37273347262672,82519.29000000001,550.1285999999999,1374.1354227384,550.1286,608.4496,1,1374.135423,82519.29
367,2017-07-21,154.87250441083214,79624.64999999998,530.8309999999999,1325.933028364,530.831,577.188993,1,1325.933028,79624.65
367,2018-03-16,159.9430320506836,79295.79999999999,528.6386666666666,1320.4569217013334,528.638667,613.2974,1,1320.456922,79295.8
367,2018-02-09,145.90051841146342,74106.38000000002,494.0425333333333,1234.0411776314668,494.042533,647.771667,1,1234.041178,74106.38
367,2017-08-20,151.24692414926318,76191.96999999999,507.9464666666667,1268.7710340845335,507.946467,589.483933,1,1268.771034,76191.97
367,2017-12-31,148.6258348743831,78199.08000000002,521.3272,1302.1940185568,521.3272,621.3774,1,1302.194019,78199.08
367,2017-04-24,138.85044065461986,75308.52999999997,502.0568666666666,1254.0597320621332,502.056867,514.629128,1,1254.059732,75308.53
367,2017-03-26,161.97391434690667,82971.3,553.142,1381.6624258480003,553.142,558.155733,1,1381.662426,82971.3
367,2017-01-01,158.61521104898733,78909.31,522.5782119205298,1305.318851176424,522.578212,569.16068,1,1305.318851,78909.31
367,2018-05-14,165.5303788916101,81620.02999999998,540.53,1350.15961732,540.53,607.031689,1,1350.159617,81620.03
367,2017-06-17,157.60212272651302,78382.40999999999,519.0888079470199,1296.602864397616,519.088808,541.847584,1,1296.602864,78382.41
367,2017-10-29,171.52080758621878,85572.59000000001,566.7058940397352,1415.5429171917883,566.705894,602.415302,1,1415.542917,85572.59
367,2016-07-30,279.7812711972051,51853.23,343.3988741721854,857.7568174577483,343.398874,553.24527,1,857.756817,51853.23
367,2015-08-13,122.81316318154923,60403.47999999998,400.0230463576159,999.1951662060928,400.023046,356.347748,1,999.195166,60403.48
367,2017-05-20,159.5566706849056,79902.53000000001,525.6745394736844,1313.0529943771057,525.674539,605.980199,1,1313.052994,79902.53
367,2015-10-19,155.5387843883392,85005.63,559.2475657894737,1396.9131767218423,559.247566,539.547817,1,1396.913177,85005.63
367,2015-12-25,157.79458418777816,79899.23999999999,522.2172549019608,1304.4172368533334,522.217255,549.818874,1,1304.417237,79899.24
367,2015-09-13,143.84539754235325,73990.41,483.59745098039207,1207.9509913466666,483.597451,415.969597,1,1207.950991,73990.41
367,2015-11-20,165.48717941681358,85580.59000000001,555.7181168831169,1388.0971639477923,555.718117,534.057123,1,1388.097164,85580.59
367,2018-06-11,179.2436851251996,83552.43999999999,542.5483116883116,1355.2010450607793,542.548312,584.825779,1,1355.201045,83552.44
367,2018-08-17,174.3353825604514,80784.93,524.5774675324675,1310.312679811169,524.577468,644.035894,1,1310.31268,80784.93
367,2019-01-18,175.62059260003204,81435.68000000001,525.3914838709678,1312.3459656381938,525.391484,600.076753,1,1312.345966,81435.68
367,2019-08-16,188.59594915550548,84369.89999999998,540.832692307692,1350.9156954846148,540.832692,603.468269,1,1350.915695,84369.9
367,2019-02-08,183.71842392655645,81815.32000000002,524.4571794871797,1310.012219038975,524.457179,645.849742,1,1310.012219,81815.32
367,2019-05-12,174.4138839735111,77744.56999999999,498.36262820512815,1244.8321006864103,498.362628,546.261847,1,1244.832101,77744.57
367,2019-04-12,183.17930672532688,79668.69,507.44388535031857,1267.5156643589812,507.443885,576.940839,1,1267.515664,79668.69
367,2019-03-10,177.1586233143324,77797.03,492.3862658227848,1229.9040797678483,492.386266,572.181987,1,1229.90408,77797.03
367,2020-01-31,199.7546545615785,83905.35000000002,531.0465189873418,1326.4713611734178,531.046519,540.319308,1,1326.471361,83905.35
367,2019-11-15,183.91189817364622,77539.93000000001,487.67251572327046,1218.1298673642768,487.672516,563.50825,1,1218.129867,77539.93
367,2019-07-14,218.49915577316293,90813.3,571.1528301886793,1426.6506699698116,571.15283,578.998101,1,1426.65067,90813.3
367,2020-02-29,206.72535284014597,85237.62999999999,532.7351874999999,1330.68939168575,532.735187,578.267484,1,1330.689392,85237.63
367,2019-12-20,189.88355459242405,79823.44,498.89649999999995,1246.165629146,498.8965,622.918854,1,1246.165629,79823.44
367,2020-11-14,206.09625049970902,83836.78,520.7253416149067,1300.6906702007452,520.725342,578.930312,1,1300.69067,83836.78
367,2023-04-16,215.37290484738196,83178.48999999999,510.2974846625768,1274.6435102795094,510.297485,519.449467,1,1274.64351,83178.49
367,2022-02-12,226.73349879116563,85469.74000000002,521.1569512195123,1301.7687636619514,521.156951,517.933905,1,1301.768764,85469.74
367,2021-10-23,220.94381076272953,82160.89,491.98137724550895,1228.8927312644312,491.981377,502.14474,1,1228.892731,82160.89
367,2021-04-24,228.6579810191265,85499.45000000001,508.9252976190476,1271.2160011059525,508.925298,548.436608,1,1271.216001,85499.45
367,2022-01-17,234.43513446473816,86468.30000000002,514.6922619047618,1285.6209782452381,514.692262,536.904583,1,1285.620978,86468.3
367,2023-07-09,220.38080091699732,80062.46,476.5622619047619,1190.378186525238,476.562262,560.707305,1,1190.378187,80062.46
367,2022-09-12,241.0457058660821,88633.11000000002,527.5780357142858,1317.8076310407146,527.578036,531.819412,1,1317.807631,88633.11
367,2021-09-22,238.59433359708365,87211.44,519.1157142857144,1296.670072234286,519.115714,517.04064,1,1296.670072,87211.44
367,2022-04-18,241.97395982547826,87347.49000000002,516.8490532544379,1291.0083065772783,516.849053,514.634529,1,1291.008307,87347.49
367,2023-02-13,236.57835413593222,84480.79999999999,496.94588235294117,1241.29329056,496.945882,506.869231,1,1241.293291,84480.8
367,2021-12-19,227.7468533153881,82875.62999999999,487.5037058823529,1217.708206716,487.503706,521.15241,1,1217.708207,82875.63
367,2023-08-25,235.83849220644527,83244.76,489.67505882352947,1223.1319076320003,489.675059,479.784195,1,1223.131908,83244.76
367,2021-05-23,251.23839286993072,90726.33000000002,533.6842941176473,1333.0601119560006,533.684294,573.477083,1,1333.060112,90726.33
367,2020-10-09,243.53756568459585,87847.38999999998,516.7493529411767,1290.7592707480005,516.749353,516.018837,1,1290.759271,87847.39
367,2020-12-14,244.25344860269692,87183.76999999999,509.8466081871345,1273.5172911805848,509.846608,507.980698,1,1273.517291,87183.77
367,2022-03-12,242.65304568080077,84528.21,491.4430813953489,1227.548152204884,491.443081,517.953118,1,1227.548152,84528.21
367,2023-06-11,242.85652359037255,85376.28,496.37372093023254,1239.864120583256,496.373721,579.919461,1,1239.864121,85376.28
367,2023-05-13,249.20009195038506,87401.06999999999,508.1457558139534,1269.2688272853486,508.145756,523.174817,1,1269.268827,87401.07
367,2020-09-07,232.9675596020643,82325.82,478.6384883720931,1195.5642763493026,478.638488,558.447399,1,1195.564276,82325.82
367,2022-08-14,265.17449980827377,89632.40999999997,509.2750568181817,1272.0896450229543,509.275057,574.095471,1,1272.089645,89632.41
367,2020-08-08,265.85564821629515,90124.45999999999,512.0707954545455,1279.072964001364,512.070795,573.536845,1,1279.072964,90124.46
367,2020-07-12,241.06475568925353,82522.7,468.87897727272735,1171.1865401068185,468.878977,558.147135,1,1171.18654,82522.7
367,2021-01-15,265.3284911336667,86964.11000000002,480.4646961325967,1200.12585844663,480.464696,519.066902,1,1200.125858,86964.11
364,2016-09-12,52.502374106995156,29387.40000000001,205.5062937062937,513.3226626965035,205.506294,224.051831,1,513.322663,29387.4
364,2016-07-11,72.72890354659775,37613.35,263.0304195804195,657.0089553664334,263.03042,259.275137,1,657.008955,37613.35
364,2016-02-01,77.58628937255216,42566.52,295.60083333333336,738.3647679366668,295.600833,319.327279,1,738.364768,42566.52
364,2016-04-08,63.16778618423363,36001.130000000005,250.0078472222222,624.4806011369444,250.007847,262.317676,1,624.480601,36001.13
364,2016-10-15,49.123091010001055,28427.54,197.41347222222223,493.1080571094445,197.413472,186.96507,1,493.108057,28427.54
364,2016-05-13,118.17696382541843,22117.66,152.5355862068965,381.01009879337926,152.535586,254.517746,1,381.010099,22117.66
364,2016-08-13,65.39295720255662,35686.91,246.11662068965518,614.760924289931,246.116621,244.043103,1,614.760924,35686.91
364,2016-11-14,46.03379663501697,20286.090000000004,139.90406896551724,349.4585392411035,139.904069,134.263287,1,349.458539,20286.09
364,2016-06-11,77.8218170812406,37674.03999999999,254.55432432432434,635.8369916875677,254.554324,256.701042,1,635.836992,37674.04
364,2015-10-23,83.8608313848526,56118.75,376.6359060402683,940.777738087248,376.635906,336.876711,1,940.777738,56118.75
364,2015-06-19,70.27756547168472,37692.649999999994,249.62019867549674,623.5123155403975,249.620199,221.425298,1,623.512316,37692.65
364,2015-11-22,97.10057836881559,55024.5,364.4006622516556,910.2160078013245,364.400662,345.7348,1,910.216008,55024.5
364,2015-12-25,89.15499670235485,49240.26,321.83176470588234,803.88554248,321.831765,317.117933,1,803.885542,49240.26
364,2015-09-28,95.56460433057835,46805.44,305.917908496732,764.1352122311112,305.917908,287.70702,1,764.135212,46805.44
364,2015-07-24,82.61616528567296,38665.090000000004,251.07201298701298,627.1387212075325,251.072013,217.828146,1,627.138721,38665.09
364,2015-08-29,92.86647484037766,49491.71,321.3747402597404,802.7439667093511,321.37474,260.842715,1,802.743967,49491.71
363,2016-04-17,71.36759518039354,24630.790000000005,262.0296808510638,654.5092661357446,262.029681,222.085521,1,654.509266,24630.79
363,2016-10-04,76.27180846679546,29497.179999999997,304.09463917525767,759.5809698960824,304.094639,254.425106,1,759.58097,29497.18
363,2017-04-29,86.77581729078861,30393.219999999998,310.13489795918366,774.6685940579592,310.134898,309.747113,1,774.668594,30393.22
363,2016-07-25,74.68802733980709,23568.129999999997,238.06191919191915,594.6415364820201,238.061919,210.55,1,594.641536,23568.13
363,2016-05-23,81.81149255400892,27515.999999999996,277.93939393939405,694.2492475151519,277.939394,282.140625,1,694.249248,27516
363,2015-08-20,107.2140214919432,16251.249999999998,159.3259803921569,397.9714441666668,159.32598,175.874272,1,397.971444,16251.25
363,2016-09-04,70.2134904249787,35674.200000000004,251.22676056338028,627.5252565126762,251.226761,193.902207,1,627.525257,35674.2
363,2016-03-16,73.90612058632516,37458.380000000005,260.12763888888884,649.7582620327777,260.127639,210.743475,1,649.758262,37458.38
363,2017-07-28,101.63006510979922,45678.509999999995,317.211875,792.3457786975001,317.211875,282.735135,1,792.345779,45678.51
